title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Get Rolling with Otis",tv,"Adventure, Animation, Comedy",2021,tt15389898,8.3,77,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Puppy Place",tv,Adventure,2021,tt15389998,7.1,106,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
,tv,Documentary,2020,,,,"CA, US"
"Fever Pitch: The Rise of the Premier League",tv,"Documentary, History, Sport",2021,tt15262600,7.6,884,US
"All the Queen's Men",tv,"Crime, Drama, Romance",2021,tt14321632,6.8,2437,US
"Wild Galapagos: Pristine Seas",tv,Documentary,2017,tt7393566,8.1,18,"GB, US"
"Close to Me",tv,Drama,2021,tt6831266,6.1,2376,"CA, US"
,tv,Reality,2021,,,,"AU, US"
"Bin Laden: The Road to 9/11",tv,Documentary,2021,tt15732854,7,81,"CA, US"
,tv,Documentary,2021,,,,"GB, US"
Acapulco,tv,Comedy,2021,tt13567344,7.8,8220,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"House Calls with Dr. Phil",tv,Reality,2021,tt15176234,4.7,59,CA
,tv,Documentary,2021,,,,CA
Skymed,tv,Drama,2022,tt15437862,6.4,2084,"AR, AT, AU, BO, BR, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
,tv,Comedy,2021,,,,AU
,tv,Comedy,2021,,,,US
"The Engineering That Built the World",tv,"Documentary, History",2021,tt14357624,7.6,138,US
,tv,Documentary,2021,,,,US
Mister8,tv,"Comedy, Drama, Romance",2021,tt13958942,6.9,199,ES
"Sex Actually with Alice Levine",tv,Documentary,2021,tt14091634,6,189,"CA, US"
"Write Around the World with Richard E Grant",tv,Documentary,2021,tt15356868,8.3,98,"CA, US"
"The Hairy Bikers' Pubs That Built Britain",tv,Documentary,2016,tt12157946,8.5,23,"CA, US"
"That Girl Lay Lay",tv,"Comedy, Family",2021,tt14442054,4.4,750,"AU, CA, US"
,tv,,2021,,,,US
"Elvira's 40th Anniversary, Very Scary, Very Special, Special",tv,"Comedy, Horror",2021,tt15433052,8.3,153,US
Ragdoll,tv,"Crime, Drama, Mystery",2021,tt14129418,5.8,2474,NO
"The Big Dry",tv,Documentary,2016,tt8241460,7.1,19,"CA, US"
"Amber Brown",tv,"Comedy, Drama, Family",2022,tt15514598,5.6,238,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Walking Wartime Britain",tv,"Documentary, History",2021,tt15393776,8.5,16,"GB, IE"
"New Gold Mountain",tv,"Drama, History, Western",2021,tt13515614,6.3,411,"CA, GB, US"
"Escaping Evil: My Life in a Cult",tv,"Documentary, Crime",2013,tt2767428,6.5,32,US
"Episode #1.1",tv,Documentary,2021,tt15056550,,,AU
"Vita da Carlo",tv,"Biography, Comedy",2021,tt14691760,6.5,814,IT
"Tuttle Twins",tv,"Adventure, Comedy, Family",2021,tt14330440,7.5,1153,US
"Meet, Marry, Murder Hosted by Michelle Trachtenberg",tv,"Crime, Documentary",2021,tt14510556,6.2,80,DE
Buried,tv,"Crime, Documentary, Mystery",2021,tt15222012,7.1,1041,US
"Call Me Mother",tv,"Game-Show, Reality-TV",2021,tt14805390,7.9,70,"CA, US"
"Angela Black",tv,Drama,2021,tt13288904,6.4,4071,GB
"The Larkins",tv,"Comedy, Drama",2021,tt13678304,6.5,2116,"AU, CA, US"
"Tales of the Walking Dead",tv,"Drama, Fantasy, Horror",2022,tt15669534,5.9,6945,"CA, ES, US"
"The Madame Blanc Mysteries",tv,"Crime, Drama, Mystery",2021,tt15499118,7.1,3548,"AU, CA, ES, GB, US"
"Harriet the Spy",tv,"Adventure, Animation, Comedy",2021,tt12882128,6.7,249,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
Shrinking,tv,"Comedy, Drama",2023,tt15677150,8,77227,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"The Long Call",tv,"Crime, Drama, Mystery",2021,tt13610872,6.6,4012,"CA, US"
"Iconic Justice",tv,Reality-TV,2021,tt15298752,8.1,36,"CA, US"
"The Dog House Australia",tv,Reality-TV,2021,tt15685560,8.4,83,AU
"Kirstie's Handmade Christmas",tv,Reality-TV,2014,tt4317598,7.1,44,"AU, CA, US"
"Killer at the Crime Scene",tv,"Crime, Documentary",2021,tt15215864,7.5,58,"DE, GB, IE"
,tv,Drama,2022,,,,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Shining Vale",tv,"Comedy, Fantasy, Horror",2022,tt7908756,7,6210,IN
"Leopard Skin",tv,"Crime, Thriller",2022,tt14130104,6.4,1362,IN
,tv,Comedy,2021,,,,DE
Blackport,tv,"Crime, Drama, Thriller",2021,tt14440878,7.6,751,ES
Spreadsheet,tv,Comedy,2021,tt14949642,6.3,557,AU
Bedlam,tv,Documentary,2013,tt3322274,8.6,14,"CA, US"
"Iceland with Alexander Armstrong",tv,Documentary,2021,tt15617866,8,70,"CA, US"
Ambitions,tv,Reality,1986,tt4219352,,,"BR, CL, CO, MX"
"The Round Tower",tv,Romance,1998,tt0154085,7.3,360,"CA, US"
,tv,,2019,,,,US
Alibi,tv,"Comedy, Drama",2021,tt9134824,6.4,119,US
"The Sea Hunters",tv,"Adventure, Documentary, Mystery",2002,tt0446636,8.3,71,GB
Medium,tv,"Crime, Drama, Mystery",2021,tt31464945,,,"AR, AU, BO, BR, CA, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, US, VE"
Dalgliesh,tv,"Crime, Drama, Mystery",2021,tt13430420,7.6,5842,"AU, CA, ES, GB, US"
"Expert Witness",tv,"Crime, Documentary",2021,tt15761538,6.8,20,DE
"The Line",tv,"Crime, Documentary, War",2021,tt14475988,7.7,1179,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Aisa Waisa Pyaar",tv,"Drama, Romance",2021,tt15528986,7.9,51,IN
"Here Comes Your Man",tv,Romance,2021,tt13604936,6.2,136,CA
"Boy Boy Montréal",tv,Reality-TV,2021,tt15427452,7,13,CA
Lace,tv,Drama,2021,tt12597948,3.7,155,US
"True Demon",tv,"Drama, Horror, Thriller",2019,tt10590340,5.5,29,DE
"The Victorian House of Arts and Crafts",tv,"Documentary, History",2019,tt9641008,7.3,39,CA
Showtrial,tv,"Crime, Drama, Mystery",2021,tt11403434,7.4,5262,"NO, US"
"Overlord and the Underwoods",tv,"Comedy, Family, Sci-Fi",2021,tt15203594,5.2,168,"AT, CH, DE"
"Winston Churchill's War",tv,Documentary,2021,tt14556928,6.6,48,"CA, US"
"The Reluctant Traveler",tv,"Documentary, Reality-TV",2023,tt15822846,7.5,2668,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"The Bambers: Murder at the Farm",tv,Crime,2021,tt15473032,6.8,178,"CA, US"
"The Center Seat: 55 Years of Star Trek",tv,"Documentary, History",2021,tt15766736,8.4,624,US
,tv,Documentary,2021,,,,US
"Britain's Scenic Railways",tv,Documentary,2021,tt25179160,,,AU
"Wild West Chronicles",tv,"Action, Adventure, Drama",2020,tt13064558,7.7,215,US
,tv,Documentary,2021,,,,US
"Science of Thrills",tv,Documentary,2016,tt7590142,,,"GB, US"
"Camp Wannakiki",tv,"Comedy, Game-Show, Reality-TV",2018,tt9608696,8.3,34,"CA, US"
"Hidden Assets",tv,"Crime, Drama",2021,tt15813014,7.2,3718,"CA, ES, GB, US"
"Shipping the World",tv,Documentary,2019,tt10845334,8.1,13,"GB, US"
Extrapolations,tv,"Drama, Mystery, Sci-Fi",2023,tt13821126,6.2,7759,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"The Tower",tv,"Crime, Drama, Mystery",2021,tt14364876,6.9,7087,"AU, CA, NO, US"
"Ultimate Processes",tv,Documentary,2016,tt7527936,,,"GB, US"
"Mary Berry: Love to Cook",tv,Reality-TV,2021,tt14889230,7.8,17,"CA, US"
"Fatal Attraction",tv,"Drama, Thriller",2023,tt14351748,6.4,5470,"AR, AT, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, VE"
"Cold Case Killers",tv,"Crime, Documentary",2021,tt15711484,6.5,52,"GB, IE"
"The Real Jesus of Nazareth",tv,Documentary,2017,tt11326626,7.9,91,"AT, AU, CH, DE, FR, GB, IE, IT, US"
"Wigs in A Blanket",tv,Comedy,2021,tt14804980,,,"CA, US"
"Hiccups and Hookups",tv,"Comedy, Drama",2021,tt15891812,7.5,3484,IN
"A Spy Among Friends",tv,"Drama, Thriller",2022,tt15565872,7.2,6753,"AU, NO"
"Social Media Murders",tv,"Crime, Documentary",2021,tt26438974,7.1,270,"CA, US"
"The Toys That Built America",tv,Documentary,2021,tt14357568,7.8,326,US
"Under the Vines",tv,Comedy,2021,tt13612448,7.3,1431,"AU, CA, ES, GB, US"
,tv,,,,,,"AU, CA, NO, US"
"Afghanistan: The Great Game",tv,Documentary,2012,tt4895744,7.7,270,US
"The Princes and the Press",tv,Documentary,2021,tt16267784,5.2,61,"CA, US"
,tv,,2021,,,,"GB, US"
"Hope Street",tv,"Crime, Drama",2020,tt14354984,6.7,2685,"AU, CA, NO, US"
"Non mi lasciare",tv,Crime,2022,tt13734336,7,699,ES
"Rachel Khoo's Kitchen Notebook Melbourne",tv,"Reality, Documentary",2015,tt14539608,,,"CA, US"
"Bollywood: The World's Biggest Film Industry",tv,Documentary,2018,tt8558778,7.4,54,"CA, US"
"The Sherry Vine Variety Show",tv,Comedy,2021,tt15464738,5.2,25,"CA, US"
"Love Me",tv,"Drama, Romance",2021,tt15233564,7.5,2660,"AR, AT, BO, BR, CH, CL, CO, CR, DE, DO, EC, ES, FR, GB, GT, HN, IT, MX, NI, PA, PE, PY, SV, VE"
"Stranger Hearts",tv,Drama,2020,tt12642058,6.8,5,CA
Conframa,tv,"Comedy, Drama, Romance",2018,tt8448104,6.5,177,"CA, US"
Flashpoint,tv,"Crime, Drama, Mystery",2020,tt11826010,6.5,30,US
"Faking Hitler",tv,Drama,2021,tt14418368,7.2,763,"CA, US"
"China's Dragon Emperor",tv,Documentary,2018,tt11428366,7.4,32,US
"The Last 24",tv,"Crime, Drama",2018,tt8531576,7.7,48,DE
,tv,,2009,,,,US
,tv,"Documentary, Crime, News, Reality",2021,,,,CA
"The Costa Concordia: Why She Sank",tv,Documentary,2021,tt16267740,6.4,51,"GB, IE"
"Reality Shore",tv,Reality-TV,2021,tt24851318,5.2,31,"AT, CH, DE, GB, IE, IT"
"Surfside Girls",tv,"Adventure, Family, Mystery",2022,tt16390162,6.1,389,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
,tv,Documentary,2021,,,,"GB, US"
"Rules of Engagement",tv,Thriller,1989,tt0344712,6.8,22,CA
Screw,tv,"Crime, Drama, Thriller",2022,tt14708510,6.9,2573,"AU, CA, US"
"The Toys That Built America: Snack Sized",tv,Documentary,2021,tt17519954,7.1,13,US
Silence,tv,"Crime, Drama, Mystery",2021,tt15229966,7.6,1075,"GB, US"
"Teen Mom: Family Reunion",tv,Reality-TV,2022,tt16288636,5.1,126,"AU, CA, GB, IE, IT, US"
"Teen Mom: Girls' Night In",tv,Reality-TV,2022,tt16288666,4.2,50,"AU, GB, IE, US"
"Big Nate",tv,"Animation, Comedy, Family",2022,tt11947288,6.8,634,"CA, GB, IE"
"What Went Wrong: Countdown to Catastrophe",tv,Documentary,2019,tt14082716,7.2,61,"GB, US"
"El Deafo",tv,"Adventure, Animation, Comedy",2022,tt16432198,7.7,139,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
Mujercitas,tv,Drama,2017,tt8078796,7.5,6,"BR, CL, CO, MX"
"Brat Loves Judy",tv,Reality-TV,2021,tt15169862,5,147,US
"The Lie: Murder in Suburbia",tv,"Crime, Documentary",2021,tt16442836,6.4,35,"AU, CA, NO, US"
"We Need to Talk About Cosby",tv,"Biography, Crime, Documentary",2022,tt16378210,7.8,2745,"AU, US"
"Four Lives",tv,"Crime, Drama, History",2022,tt7428760,7.4,5743,"CA, NO, US"
"Food Markets: In the Belly of the City",tv,Documentary,2013,tt2672206,7.9,44,"GB, US"
,tv,Documentary,2021,,,,"CA, US"
Cecilia,tv,"Comedy, Drama, Romance",2021,tt14555372,6.8,111,AT
,tv,,2021,,,,AU
"Carols from King's",tv,"Documentary, Music",2000,tt1151316,8.3,15,"CA, US"
"Born Behind Bars",tv,Reality-TV,2017,tt8793210,8.5,59,US
"MLB Network Presents",tv,"Documentary, History, Sport",2015,tt4354102,8.2,56,"CA, US"
Heat,tv,Comedy,2017,tt7068388,5.8,71,"AT, AU, CH, DE, FR, GB, GT, IE, IT, PA, PY"
"This Is Going to Hurt",tv,"Biography, Comedy, Drama",2022,tt8681148,8.4,19134,"CA, US"
"Rules of the Game",tv,Thriller,2022,tt14466362,6.3,2198,AU
"Taking the Stand",tv,Crime,2022,tt17519728,8,86,US
"Holy War",tv,"Documentary, History, War",2011,tt6954438,6.8,24,"GB, US"
"Martin Clunes: Islands of the Pacific",tv,Documentary,2022,tt17423420,7.6,97,"CA, US"
Gossip,tv,"Drama, Mystery",2022,tt16274626,6.9,21,US
"The Spectacular",tv,"Crime, Drama, Thriller",2021,tt13606512,7.4,684,"GB, US"
Sherwood,tv,"Crime, Drama, Mystery",2022,tt13994572,7.4,10947,"CA, NO, US"
"BTK: Confession of a Serial Killer",tv,"Crime, Documentary",2022,tt16303776,7,352,DE
"Maria Kallio",tv,"Crime, Drama",2021,tt15733338,6.2,218,"AU, GB"
"Dangerous Liaisons",tv,"Drama, History",2022,tt6754162,5.8,1073,"BR, CL, CO, IN, MX"
"The Responder",tv,"Crime, Drama, Thriller",2022,tt11899030,7.4,15703,"CA, US"
"Eva Longoria: Searching for Mexico",tv,"Documentary, History, News",2023,tt16428770,7.3,309,CA
"The Last Days of Ptolemy Grey",tv,Drama,2022,tt13820498,7.8,6227,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Supersapiens: The Rise of the Mind",tv,Documentary,2017,tt6733474,8.3,297,"GB, US"
Manhunt,tv,"Drama, History, Thriller",2024,tt16912512,7.2,7715,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"City on Fire",tv,"Crime, Drama, Mystery",2023,tt14961770,6.4,2617,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Black Bird",tv,"Biography, Crime, Drama",2022,tt4301160,8.1,115167,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Señorita 89",tv,"Drama, Thriller",2022,tt16589104,7.3,377,IN
"The Parker Andersons/Amelia Parker",tv,"Comedy, Family",2021,tt14359536,6.9,56,US
"Lincoln's Dilemma",tv,"Documentary, History",2022,tt17043406,7.2,480,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
Christian,tv,"Crime, Fantasy",2022,tt13424004,7.2,512,ES
,tv,"Documentary, Crime",2013,,,,"GB, US"
"Secrets of Playboy",tv,Documentary,2022,tt15250706,6.8,1778,DE
"WaPo Duisburg",tv,Crime,2022,tt15238980,6.7,43,DE
"Pick a Puppy",tv,"Family, Reality-TV",2010,tt1835553,6.7,116,CA
"Abraham Lincoln",tv,"Biography, Drama, History",2022,tt17079876,8.4,726,US
,tv,,,,,,DE
"The Chelsea Detective",tv,"Crime, Mystery, Thriller",2022,tt14321914,7.4,5825,"AU, CA, GB, US"
"Das Boot",tv,"Drama, War",1985,tt0081834,8.8,33951,DE
"Australia's First 4 Billion Years: Life Explodes",tv,Documentary,2013,tt2802588,7.6,71,"GB, US"
"Das Begräbnis",tv,"Comedy, Drama",2022,tt14122228,7.1,195,DE
"I Was There",tv,"Documentary, History",2022,tt17492292,7.8,208,US
"The Porter",tv,Drama,2022,tt13847690,6.5,563,US
"Pretzel and the Puppies",tv,"Animation, Family",2022,tt17524490,7.7,88,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
Crossfire,tv,"Crime, Drama, Thriller",2022,tt15156212,5.8,2840,"CA, IN, NO, US"
"Die Ernährungs-Docs",tv,Documentary,2015,tt5447878,7.1,8,DE
"Rabbit Hole",tv,"Action, Drama, Thriller",2023,tt5822112,7.4,21775,"AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
"Dear Edward",tv,Drama,2023,tt17543896,7.1,3876,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"The Curse",tv,"Comedy, Crime, Drama",2022,tt16352098,6.7,2310,"AU, CA, US"
"Presumed Innocent",tv,"Crime, Drama, Mystery",2024,tt17677860,7.7,60591,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Without Sin",tv,"Crime, Drama, Thriller",2022,tt15680030,6.7,2501,"AU, US"
Furioza,tv,Crime,2022,tt18286666,6.4,186,"AT, CH, DE"
"Harry Wild",tv,"Comedy, Drama, Mystery",2022,tt14527610,7.2,4301,"AU, CA, ES, GB, US"
"They Call Me Magic",tv,"Biography, Documentary, Sport",2022,tt17736322,7.7,1622,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"This England",tv,"Biography, Drama, History",2022,tt12594678,6.7,1821,US
"Our House",tv,"Drama, Mystery, Thriller",2022,tt10098728,6.4,3750,"AU, NO"
"The Suspect",tv,"Drama, Mystery, Thriller",2022,tt15548144,6.8,4165,"AU, CA, US"
Litvinenko,tv,"Biography, Drama, History",2022,tt15568702,7.3,3088,US
"That Dirty Black Bag",tv,"Drama, Western",2022,tt7809420,7.2,4363,"CA, ES, US"
"Colours of China",tv,Documentary,2020,tt9441168,7.6,21,"GB, US"
"Murder in the Valleys",tv,Documentary,2022,tt18083512,7.3,296,"CA, US"
"Sister Boniface Mysteries",tv,"Comedy, Crime, Drama",2022,tt15407098,7.1,3917,"AU, CA, NO, US"
"Everything's Gonna Be All White",tv,"Documentary, History",2022,tt17220204,1.6,4862,"AU, US"
"Wild Workers",tv,Documentary,2021,tt11198284,7.3,10,"GB, US"
