title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"The Enchanted Village of Pinocchio",tv,"Animation, Family",2022,tt14760176,7.1,12,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Nissene i bingen",tv,Comedy,2021,tt16294840,7.6,470,NO
,tv,Documentary,2021,,,,"BE, FR, MC"
"Dragons: The Nine Realms",tv,"Action, Adventure, Animation",2021,tt15758116,5.3,1025,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Blackout,tv,"Drama, Thriller",2021,tt11470588,6.3,1369,"AD, AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HR, HU, JM, LC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
"Presto! School of Magic",tv,"Action, Animation, Comedy",2021,tt14872744,8.4,14,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,tv,Reality,2019,,,,"BA, BG, CZ, HR, HU, MC, MD, ME, MK, NL, NO, PL, PT, RO, SI, SK"
"An American Story",tv,Reality-TV,2021,tt15447994,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Eli Roth Presents: A Ghost Ruined My Life",tv,Horror,2021,tt15676696,5.8,234,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
Kljun,tv,"Crime, Drama, Mystery",2021,tt15346794,7,981,"BA, BG, HR, ME, MK, SI"
"Detective Diaries",tv,Crime,2021,tt15493722,8.3,178,"AD, AR, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, HU, JM, LC, MC, MD, MX, NL, PA, PE, PL, PY, RO, SK, SV, TC, UY, VE"
Kongsvika,tv,Comedy,2021,tt16416792,7.1,13,NO
"Mysterious Creatures with Forrest Galante",tv,"Adventure, Documentary",2021,tt15557950,7.6,111,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,tv,Documentary,2021,,,,"AD, ES, PT"
"Bake Off México: El gran pastelero",tv,Reality-TV,2021,tt14741098,7,34,"AR, BO, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"The Freak Brothers",tv,"Adventure, Animation, Comedy",2020,tt10627334,6,1002,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
"The Truth of Dolores Vázquez",tv,"Crime, Documentary",2021,tt14961752,7.4,459,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,tv,"Documentary, Reality",2021,,,,"AR, BE, BR, CO"
Lola,tv,Biography,2021,tt14484798,7.6,46,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,tv,Reality,2021,,,,NL
"Rãmâi cu mine",tv,"Drama, Romance",2013,tt3269748,7.5,290,"CZ, HU, MD, RO, SK"
Diana,tv,"Biography, Documentary",2021,tt15866034,7.1,59,"AG, BB, BS, HN, NI, TT, US"
"Undercover Underage",tv,"Crime, Documentary",2021,tt15588682,7.7,819,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Giada Entertains",tv,Family,2016,tt5344280,7,44,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Sort Your Life Out",tv,Reality-TV,2021,tt14254752,7.8,245,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Black and Missing",tv,"Crime, Documentary",2021,tt15781474,6.9,283,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,tv,Documentary,2021,,,,"DK, NO"
"Frankelda's Book of Spooks",tv,"Animation, Comedy, Family",2021,tt14741708,8.5,465,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Kendra Sells Hollywood",tv,Reality-TV,2021,tt15005790,4.8,177,"AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, HN, HU, JM, LC, MD, MX, NI, NL, NO, PA, PE, PL, PY, RO, SE, SK, SV, TC, TT, US, UY, VE"
,tv,,2020,,,,PL
"The Great Soul Food Cook-Off",tv,Game-Show,2021,tt15728230,7.2,172,"AG, BB, BS, DK, FI, HN, NI, NL, NO, SE, TT, US"
"Largados e Pelados Brasil",tv,Reality-TV,2021,tt16174892,7.7,70,"AD, AG, AR, BB, BO, BR, BS, CL, CO, CR, DK, DO, ES, FI, GT, HN, JM, MX, NI, NO, PA, PE, PL, PT, PY, SE, SV, TT, US, UY, VE"
"Love, Honor, Betray",tv,Documentary,2021,tt15599274,7.5,52,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PY, RO, SE, SK, SV, TC, TT, US, UY, VE"
,tv,"Kids, Action & Adventure",2021,,,,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"The Tower",tv,"Crime, Drama, Mystery",2021,tt14364876,6.9,7087,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
,tv,Documentary,2021,,,,"AD, AR, BO, BR, BZ, CL, CO, CR, DO, EC, ES, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,tv,Documentary,2021,,,,"DK, NO"
"Outrageous 911",tv,Reality-TV,2013,tt3904332,7.5,36,"BA, BE, BG, CZ, FR, HR, HU, MC, MD, ME, MK, NL, NO, PT, RO, SI, SK"
"The Beachbuds",tv,"Adventure, Animation, Comedy",2021,tt9741574,9.3,26,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,tv,"Animation, Kids",2021,,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Anni: The Honeymoon Murder",tv,"Crime, Documentary, Drama",2021,tt16102994,7.4,277,"AD, AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, HN, HU, JM, LC, MC, MD, MX, NI, NL, PA, PE, PL, PY, RO, RS, SE, SK, SV, TC, TT, US, UY, VE"
"24 Horas pra Redecorar",tv,Reality-TV,2019,tt27521203,,,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"Tudo Na Panela: Bolos e Doces",tv,Reality,2022,tt25380658,,,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"A Spy Among Friends",tv,"Drama, Thriller",2022,tt15565872,7.2,6753,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"The Cut Brazil",tv,Reality-TV,2021,tt16366810,6.1,19,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Holiday Baking Championship Gingerbread Showdown",tv,Game-Show,2021,tt16234372,6.8,38,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, NL, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
"Gemusetto Machu Picchu",tv,"Animation, Comedy, Fantasy",2019,tt10116944,6.6,132,"AG, BB, BS, HN, NI, RS, TT"
"Addicted to Marriage",tv,Reality-TV,2021,tt15772982,4.6,28,"AD, AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HR, HU, JM, LC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
,tv,,2021,,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
,tv,Documentary,2021,,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"A Very British Scandal",tv,"Drama, History",2021,tt14220870,7,7293,"AD, BA, BG, CZ, ES, HR, HU, MD, ME, MK, PL, PT, RO, SI, SK"
,tv,"Crime, Documentary",2021,,,,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Build It Bigger: Rebuilding Greensburg",tv,Documentary,2008,tt1332147,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Tish Tash",tv,"Animation, Family",2020,tt22332184,7.7,34,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Hooptie World Championship",tv,Reality-TV,2021,tt15095894,8.3,11,"HN, US"
"Fábrica de Casamentos",tv,Reality-TV,2017,tt8109884,6.9,8,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
,tv,Reality,2016,,,,"AR, BO, BR, BZ, CL, CO, CR, DO, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,tv,Reality,2010,,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The Baby Killer Conspiracy",tv,Documentary,2021,tt16161542,6.2,43,"AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, HN, JM, LC, MC, MX, NI, NL, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Um dia de Chef",tv,Reality-TV,2018,tt7408758,,,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"Tempero na mochila",tv,Documentary,2016,tt6305540,8.6,5,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
,tv,,2021,,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Cops on the Rock",tv,"Crime, Documentary",2021,tt16250338,6.6,27,NL
,tv,Documentary,2021,,,,NO
,tv,Documentary,2021,,,,"AD, ES, PT"
,tv,"Drama, Crime",2021,,,,DK
"Celebrity Hunted- Jede Spur kann Dich verraten",tv,Reality-TV,2021,tt16116822,4,228,DK
"Room Crashers",tv,Reality-TV,2011,tt1939326,7.6,19,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Outback Car Hunters",tv,Documentary,2021,tt15515628,7.3,46,NL
"The Girl Before",tv,"Drama, Romance, Thriller",2021,tt5232622,6.6,5809,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,tv,,2009,,,,"AD, ES, NL"
,tv,"Documentary, Crime, News, Reality",2021,,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Queen Stars",tv,"Game-Show, Reality-TV",2022,tt19063056,6.6,108,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,tv,,2021,,,,NL
"Johnny vs Amber",tv,Documentary,2021,tt18094728,4.3,1241,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Say Yes to the Dress India",tv,Reality-TV,2021,tt16365406,7.2,13,"AG, BB, BS, HN, NI, TT, US"
"Alaskan Killer Bigfoot",tv,Reality-TV,2021,tt16369040,5.8,686,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, FR, GT, HN, JM, LC, MC, MX, NI, NL, NO, PA, PE, PL, PT, PY, RS, SV, TC, TT, US, UY, VE"
"The Dark Heart",tv,"Crime, Drama, Thriller",2022,tt15424742,6.6,961,"DK, FI, NO, SE"
"Ken and Barbie Killers: The Lost Murder Tapes",tv,"Crime, Documentary",2021,tt16742878,7.2,1022,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Throwdown with Michael Symon",tv,Reality-TV,2021,tt15765846,8,17,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Love During Lockup",tv,Reality,2022,tt20101436,7.2,56,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, NL, PA, PE, PY, SV, TC, UY, VE"
"Chillin Island",tv,"Comedy, Reality-TV",2021,tt16433356,5.6,252,"AD, AG, BA, BB, BG, BS, CZ, DK, ES, FI, HN, HR, HU, MD, ME, MK, NI, NL, NO, PL, PT, RO, SE, SI, SK, TT, US"
,tv,"Documentary, Reality",2014,,,,"AD, ES"
"Home Sweet Homicide",tv,Crime,2019,tt11143024,6.7,32,"AD, AR, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, HU, JM, LC, MD, MX, NL, NO, PA, PE, PY, RO, SK, SV, TC, UY, VE"
"Holmes Family Rescue",tv,Reality-TV,2021,tt10902108,8,111,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MD, MX, NI, PA, PE, PY, RO, RS, SV, TC, TT, US, UY, VE"
Silence,tv,"Crime, Drama, Mystery",2021,tt15229966,7.6,1075,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"O Racha",tv,"Documentary, Sport",2024,tt32367064,7.7,23,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Joe Millionaire: For Richer or Poorer",tv,"Reality-TV, Romance",2022,tt15838704,6.4,233,NL
"All Elite Wrestling: Battle of the Belts",tv,"Action, Sport",2022,tt16978516,6.8,54,"FR, MC"
"Down the Hill: The Delphi Murders",tv,Crime,2020,tt14198526,6.1,146,"AG, BB, BS, HN, NI, TT, US"
"All American: Homecoming",tv,"Drama, Sport",2022,tt14088994,6.3,1759,"AD, AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HR, HU, JM, LC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
"Nya Arga snickaren",tv,Reality-TV,2015,tt4822968,4.5,10,SE
"Out of Stock: Supply Chain Crisis",tv,Documentary,2021,tt16750778,7.4,33,"AG, BB, BS, HN, NI, TT, US"
"22 Kids and Counting",tv,Documentary,2021,tt14139100,5.9,93,NL
Moley,tv,"Animation, Comedy, Family",2021,tt15537894,7.9,37,"AD, BA, BE, BG, CZ, DK, ES, FI, FR, HR, HU, MC, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
,tv,,2021,,,,"BE, CZ, ES, FI, NL, NO, RO, SE"
,tv,,2021,,,,"BE, CZ, ES, FI, NL, NO, RO, SE"
"Algiers Confidential",tv,"Drama, Romance, Thriller",2021,tt13968396,6.2,205,FR
"Delphine, My Story",tv,"Biography, Documentary",2022,tt17072540,7.4,60,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
"The Big Holiday Food Fight",tv,Game-Show,2021,tt15684138,4.4,20,"AG, BB, BS, HN, NI, TT, US"
,tv,Reality,2022,,,,"DK, NO"
"Tough Love with Hilary Farr",tv,Reality-TV,2021,tt14117438,8.7,706,"AD, AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, HN, HU, JM, LC, MD, MX, NI, NL, PA, PE, PL, PY, RO, SK, SV, TC, TT, US, UY, VE"
"Mini Beat Power Rockers",tv,"Animation, Family, Music",2017,tt7478542,6.7,92,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, PA, PE, PY, SV, TC, US, UY, VE"
"Alex Vs. America",tv,Game-Show,2022,tt16280282,7.2,262,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
"Guy's Chance of a Lifetime",tv,Game-Show,2022,tt16750516,5.5,80,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,tv,"Animation, Comedy",2018,,,,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"I Am Shauna Rae",tv,Reality-TV,2022,tt16381894,6.6,341,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"The Kings of Napa",tv,Drama,2022,tt13205670,4.5,388,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
,tv,"Reality, Documentary",2021,,,,PL
,tv,,2015,,,,"AR, BE, BR, CO, CZ, ES, FI, NL, NO, RO, SE"
"This Is Going to Hurt",tv,"Biography, Comedy, Drama",2022,tt8681148,8.4,19134,"BA, BG, CZ, DK, FI, HR, HU, MD, ME, MK, NL, NO, RO, SE, SI, SK"
"The Hillside Strangler",tv,"Crime, Documentary",2021,tt16311226,6.8,181,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PY, RO, SK, SV, TC, TT, US, UY, VE"
,tv,Reality,2021,,,,"DK, NO, SE"
"Calls from the Inside",tv,Crime,2021,tt16311300,7.6,77,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SK, SV, TC, TT, US, UY, VE"
,tv,"Mystery, Drama",2021,,,,"AD, AG, BB, BO, BS, BZ, CL, CR, DK, DO, EC, FR, GT, HN, JM, LC, MC, MD, MX, NI, PA, PE, PY, RS, SK, SV, TC, TT, US, UY, VE"
,tv,"Reality, Documentary",2020,,,,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
,tv,Reality,2022,,,,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"Ugliest House in America",tv,Reality-TV,2022,tt16738756,7.5,531,"AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, HN, HU, JM, LC, MD, MX, NI, NL, NO, PA, PE, PY, RO, SE, SK, SV, TC, TT, US, UY, VE"
"Holiday Hooptie Challenge II",tv,,2021,tt16281842,,,"HN, US"
"Speak Sis",tv,Talk-Show,2021,tt15475512,5.6,14,"AG, BB, BS, HN, NI, TT, US"
"Murder Under the Friday Night Lights",tv,"Crime, Documentary",2022,tt16527056,7.2,177,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PY, RO, SE, SK, SV, TC, TT, US, UY, VE"
,tv,,2021,,,,"AG, BB, BS, HN, NI, TT, US"
"Married to Real Estate",tv,Reality-TV,2022,tt14914358,8.1,184,"AD, AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, HN, HU, JM, LC, MD, MX, NI, NL, PA, PE, PY, RO, SK, SV, TC, TT, US, UY, VE"
"Lazy Car Dealer",tv,Reality-TV,2021,tt16979792,8.4,35,"HN, US"
"Blippi Wonders",tv,"Animation, Family",2021,tt19315934,4.4,73,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
"Ladies Who List: Atlanta",tv,Reality-TV,2022,tt16287666,7.2,77,"AG, BB, BS, HN, NI, TT, US"
,tv,Reality,2015,,,,BR
"The Killer Nanny: Did She Do It?",tv,"Crime, Documentary",2022,tt16988408,6.9,209,"AG, BB, BS, HN, NI, TT, US"
"Simply Giada",tv,Reality-TV,2022,tt16369334,8.2,15,"AG, BB, BS, HN, NI, TT, US"
"Street Outlaws: Farmtruck and Azn",tv,Reality-TV,2021,tt18225794,6.6,23,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Eva Longoria: Searching for Mexico",tv,"Documentary, History, News",2023,tt16428770,7.3,309,"AG, BB, BS, HN, NI, RS, TT, US"
"Weird Waters",tv,"Action, Adventure, Animation",2022,tt16970040,7.2,25,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,tv,Documentary,2021,,,,"DK, FI, NL, NO, PL, SE"
,tv,Reality,2020,,,,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"This Came Out of Me",tv,Documentary,2022,tt16375896,7,89,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"O Zoo da Zu",tv,Family,2016,tt6153266,9,48,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
Mood,tv,"Drama, Music",2022,tt17520694,6.2,758,"BA, BG, CZ, HR, HU, MD, ME, MK, NL, PL, RO, SI, SK"
"O Homem da Sua Vida",tv,Comedy,2017,tt6705528,7.6,14,"AR, BO, BR, CL, CO, CR, DO, GT, JM, PA, PE, PY, SV, UY, VE"
"Take Out",tv,Documentary,2022,tt14542924,8,66,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Rap Sh!t",tv,"Comedy, Music",2022,tt11212198,6.5,2463,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Tiny Toons Looniversity",tv,"Adventure, Animation, Comedy",2023,tt13362852,6.4,485,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
Batwheels,tv,"Action, Adventure, Animation",2022,tt13292830,6,407,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Home Inspector Joe",tv,Reality-TV,2022,tt16750580,6.1,87,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Selling the Hamptons",tv,Documentary,2022,tt16463582,5.1,164,"AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, HN, HU, JM, LC, MD, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SK, SV, TC, TT, US, UY, VE"
"Restoran po ponyatiyam",tv,"Comedy, Crime",2022,tt17489430,6.2,561,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
Patagonia,tv,Documentary,2022,tt14719806,7.8,251,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Odo,tv,"Animation, Family",2021,tt16538364,8.3,35,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Alt du elsker",tv,Drama,2022,tt15258714,6.6,388,"DK, FI, NO, SE"
"Troca de Esposas",tv,Reality-TV,2019,tt21858312,5.5,6,"BO, BR, BZ, CL, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,tv,Reality,2022,,,,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
